"","op_code","site_full","type","geog","date","bruv","time","ten_min","subclass","family","common","number"
"17119","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,10,"Actinopterygii","Kyphosidae","Zebra perch",0
"17120","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Serranidae","Barred sand bass",0
"17121","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Barred surfperch",0
"17122","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",12M 5.57S,20,"Elasmobranchii","Myliobatidae","Bat ray",1
"17123","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",15M 16.7S,20,"Elasmobranchii","Myliobatidae","Bat ray",2
"17124","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",17M 0.9S,20,"Elasmobranchii","Myliobatidae","Bat ray",3
"17125","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Sciaenidae","Black croaker",0
"17126","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Black perch",0
"17127","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Calico surfperch",0
"17128","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Sciaenidae","California corbina",0
"17129","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Paralichthyidae","California halibut",0
"17130","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Muraenidae","California moray",0
"17131","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Labridae","California sheephead",0
"17132","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Invertebrate","Palinuridae","California spiny lobster ",0
"17133","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Invertebrate","Cancridae","Crab",0
"17134","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"17135","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Dwarf perch",0
"17136","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"17137","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Kyphosidae","Halfmoon",0
"17138","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Mammalia","Phocidae","Harbor seal",0
"17139","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Elasmobranchii","Heterodontidae","Horn shark",0
"17140","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Serranidae","Kelp bass",0
"17141","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Elasmobranchii","Triakidae","Leopard shark",0
"17142","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Invertebrate","Nassariidae","Nassa mud snail",0
"17143","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Kyphosidae","Opaleye",0
"17144","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"17145","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"17146","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Pile perch",0
"17147","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Invertebrate","Olividae","Purple olive shell",0
"17148","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Sciaenidae","Queenfish",0
"17149","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"17150","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Labridae","Rock wrasse",0
"17151","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Elasmobranchii","Urotrygonidae","Round stingray",0
"17152","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"17153","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Haemulidae","Sargo",0
"17154","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Invertebrate","Epialtidae","Sheep crab",0
"17155","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Shiner perch",0
"17156","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"17157","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Silver surfperch",0
"17158","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"17159","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"17160","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"17161","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",14M 52.04S,20,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"17162","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Atherinopsidae","Topsmelt",0
"17163","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"17164","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"17165","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Sciaenidae","White seabass",0
"17166","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"17167","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,20,"Actinopterygii","Kyphosidae","Zebra perch",0
"17168","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Serranidae","Barred sand bass",0
"17169","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Barred surfperch",0
"17170","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Elasmobranchii","Myliobatidae","Bat ray",0
"17171","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Sciaenidae","Black croaker",0
"17172","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Black perch",0
"17173","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Calico surfperch",0
"17174","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Sciaenidae","California corbina",0
"17175","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Paralichthyidae","California halibut",0
"17176","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Muraenidae","California moray",0
"17177","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Labridae","California sheephead",0
"17178","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Invertebrate","Palinuridae","California spiny lobster ",0
"17179","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Invertebrate","Cancridae","Crab",0
"17180","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"17181","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Dwarf perch",0
"17182","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"17183","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Kyphosidae","Halfmoon",0
"17184","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Mammalia","Phocidae","Harbor seal",0
"17185","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Elasmobranchii","Heterodontidae","Horn shark",0
"17186","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Serranidae","Kelp bass",0
"17187","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",21M 48.26S,30,"Elasmobranchii","Triakidae","Leopard shark",1
"17188","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Invertebrate","Nassariidae","Nassa mud snail",0
"17189","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Kyphosidae","Opaleye",0
"17190","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"17191","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"17192","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Pile perch",0
"17193","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Invertebrate","Olividae","Purple olive shell",0
"17194","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Sciaenidae","Queenfish",0
"17195","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"17196","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Labridae","Rock wrasse",0
"17197","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Elasmobranchii","Urotrygonidae","Round stingray",0
"17198","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"17199","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Haemulidae","Sargo",0
"17200","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Invertebrate","Epialtidae","Sheep crab",0
"17201","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Shiner perch",0
"17202","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"17203","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Silver surfperch",0
"17204","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"17205","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"17206","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"17207","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",20M 8.59S,30,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"17208","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Atherinopsidae","Topsmelt",0
"17209","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"17210","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"17211","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Sciaenidae","White seabass",0
"17212","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"17213","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,30,"Actinopterygii","Kyphosidae","Zebra perch",0
"17214","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Serranidae","Barred sand bass",0
"17215","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Barred surfperch",0
"17216","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",30M 39.04S,40,"Elasmobranchii","Myliobatidae","Bat ray",1
"17217","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",33M 46.71S,40,"Elasmobranchii","Myliobatidae","Bat ray",1
"17218","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",35M 9.34S,40,"Elasmobranchii","Myliobatidae","Bat ray",1
"17219","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",36M 56.7S,40,"Elasmobranchii","Myliobatidae","Bat ray",3
"17220","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Sciaenidae","Black croaker",0
"17221","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Black perch",0
"17222","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Calico surfperch",0
"17223","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Sciaenidae","California corbina",0
"17224","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Paralichthyidae","California halibut",0
"17225","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Muraenidae","California moray",0
"17226","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Labridae","California sheephead",0
"17227","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Invertebrate","Palinuridae","California spiny lobster ",0
"17228","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Invertebrate","Cancridae","Crab",0
"17229","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"17230","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Dwarf perch",0
"17231","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"17232","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Kyphosidae","Halfmoon",0
"17233","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Mammalia","Phocidae","Harbor seal",0
"17234","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Elasmobranchii","Heterodontidae","Horn shark",0
"17235","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Serranidae","Kelp bass",0
"17236","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Elasmobranchii","Triakidae","Leopard shark",0
"17237","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Invertebrate","Nassariidae","Nassa mud snail",0
"17238","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Kyphosidae","Opaleye",0
"17239","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"17240","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"17241","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Pile perch",0
"17242","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Invertebrate","Olividae","Purple olive shell",0
"17243","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Sciaenidae","Queenfish",0
"17244","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"17245","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Labridae","Rock wrasse",0
"17246","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",34M 36.47S,40,"Elasmobranchii","Urotrygonidae","Round stingray",1
"17247","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",36M 56.7S,40,"Elasmobranchii","Urotrygonidae","Round stingray",2
"17248","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"17249","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Haemulidae","Sargo",0
"17250","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Invertebrate","Epialtidae","Sheep crab",0
"17251","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Shiner perch",0
"17252","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"17253","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Silver surfperch",0
"17254","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"17255","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"17256","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"17257","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"17258","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Atherinopsidae","Topsmelt",0
"17259","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"17260","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"17261","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Sciaenidae","White seabass",0
"17262","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",34M 52.41S,40,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"17263","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,40,"Actinopterygii","Kyphosidae","Zebra perch",0
"17264","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Serranidae","Barred sand bass",0
"17265","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Barred surfperch",0
"17266","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",40M 57.69S,50,"Elasmobranchii","Myliobatidae","Bat ray",2
"17267","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",45M 21.47S,50,"Elasmobranchii","Myliobatidae","Bat ray",1
"17268","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",46M 12.55S,50,"Elasmobranchii","Myliobatidae","Bat ray",2
"17269","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Sciaenidae","Black croaker",0
"17270","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Black perch",0
"17271","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Calico surfperch",0
"17272","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Sciaenidae","California corbina",0
"17273","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Paralichthyidae","California halibut",0
"17274","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Muraenidae","California moray",0
"17275","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Labridae","California sheephead",0
"17276","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Invertebrate","Palinuridae","California spiny lobster ",0
"17277","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Invertebrate","Cancridae","Crab",0
"17278","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"17279","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Dwarf perch",0
"17280","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"17281","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Kyphosidae","Halfmoon",0
"17282","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Mammalia","Phocidae","Harbor seal",0
"17283","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Elasmobranchii","Heterodontidae","Horn shark",0
"17284","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Serranidae","Kelp bass",0
"17285","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",44M 5.19S,50,"Elasmobranchii","Triakidae","Leopard shark",1
"17286","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Invertebrate","Nassariidae","Nassa mud snail",0
"17287","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Kyphosidae","Opaleye",0
"17288","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"17289","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"17290","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Pile perch",0
"17291","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Invertebrate","Olividae","Purple olive shell",0
"17292","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Sciaenidae","Queenfish",0
"17293","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"17294","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Labridae","Rock wrasse",0
"17295","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",40M 24.21S,50,"Elasmobranchii","Urotrygonidae","Round stingray",2
"17296","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",42M 50.08S,50,"Elasmobranchii","Urotrygonidae","Round stingray",3
"17297","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",46M 22.73S,50,"Elasmobranchii","Urotrygonidae","Round stingray",1
"17298","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",49M 52.62S,50,"Elasmobranchii","Urotrygonidae","Round stingray",2
"17299","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"17300","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Haemulidae","Sargo",0
"17301","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Invertebrate","Epialtidae","Sheep crab",0
"17302","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Shiner perch",0
"17303","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"17304","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Embiotocidae","Silver surfperch",0
"17305","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"17306","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"17307","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"17308","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"17309","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Atherinopsidae","Topsmelt",0
"17310","SCRI_25Sep19_bruv3","Scripps","MPA",11,2019-09-25,"3",NA,50,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
