"","op_code","site_full","type","geog","date","bruv","time","subclass","family","common","number"
"216","DUCO_16Sep19_bruv6","Dume Cove","MPA",7,2019-09-16,"6",45M 13.18S,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"217","DUCO_16Sep19_bruv6","Dume Cove","MPA",7,2019-09-16,"6",48M 38.45S,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"218","DUCO_16Sep19_bruv6","Dume Cove","MPA",7,2019-09-16,"6",53M 9.27S,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"219","DUCO_16Sep19_bruv6","Dume Cove","MPA",7,2019-09-16,"6",55M 51.56S,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"220","DUCO_16Sep19_bruv6","Dume Cove","MPA",7,2019-09-16,"6",NA,"Actinopterygii","Kyphosidae","Zebra perch",0
"221","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Serranidae","Barred sand bass",0
"222","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Barred surfperch",0
"223","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",14M 17.97S,"Elasmobranchii","Myliobatidae","Bat ray",1
"224","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",14M 33.04S,"Elasmobranchii","Myliobatidae","Bat ray",1
"225","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",16M 37.78S,"Elasmobranchii","Myliobatidae","Bat ray",1
"226","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Sciaenidae","Black croaker",0
"227","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Black perch",0
"228","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Calico surfperch",0
"229","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Sciaenidae","California corbina",0
"230","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Paralichthyidae","California halibut",0
"231","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Muraenidae","California moray",0
"232","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",20M 40.21S,"Actinopterygii","Labridae","California sheephead",1
"233","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",22M 4.01S,"Actinopterygii","Labridae","California sheephead",1
"234","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",44M 36.91S,"Actinopterygii","Labridae","California sheephead",1
"235","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",58M 36.81S,"Actinopterygii","Labridae","California sheephead",1
"236","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Invertebrate","Palinuridae","California spiny lobster ",0
"237","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Invertebrate","Cancridae","Crab",0
"238","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"239","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Dwarf perch",0
"240","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"241","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Kyphosidae","Halfmoon",0
"242","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Mammalia","Phocidae","Harbor seal",0
"243","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Elasmobranchii","Heterodontidae","Horn shark",0
"244","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",0S,"Actinopterygii","Serranidae","Kelp bass",1
"245","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",3.12S,"Actinopterygii","Serranidae","Kelp bass",2
"246","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",16.18S,"Actinopterygii","Serranidae","Kelp bass",1
"247","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",49.38S,"Actinopterygii","Serranidae","Kelp bass",3
"248","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",1M 55.32S,"Actinopterygii","Serranidae","Kelp bass",3
"249","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",2M 6.08S,"Actinopterygii","Serranidae","Kelp bass",2
"250","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",2M 57.74S,"Actinopterygii","Serranidae","Kelp bass",2
"251","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",2M 58.06S,"Actinopterygii","Serranidae","Kelp bass",2
"252","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",4M 1.76S,"Actinopterygii","Serranidae","Kelp bass",3
"253","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",5M 5.72S,"Actinopterygii","Serranidae","Kelp bass",3
"254","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",12M 56.24S,"Actinopterygii","Serranidae","Kelp bass",2
"255","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 24.8S,"Actinopterygii","Serranidae","Kelp bass",1
"256","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 27.96S,"Actinopterygii","Serranidae","Kelp bass",1
"257","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 31.51S,"Actinopterygii","Serranidae","Kelp bass",1
"258","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",14M 17.97S,"Actinopterygii","Serranidae","Kelp bass",2
"259","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",14M 33.04S,"Actinopterygii","Serranidae","Kelp bass",1
"260","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",14M 58.23S,"Actinopterygii","Serranidae","Kelp bass",1
"261","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",15M 40.12S,"Actinopterygii","Serranidae","Kelp bass",2
"262","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",15M 49.43S,"Actinopterygii","Serranidae","Kelp bass",3
"263","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",16M 37.78S,"Actinopterygii","Serranidae","Kelp bass",1
"264","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",20M 40.21S,"Actinopterygii","Serranidae","Kelp bass",1
"265","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",21M 7.42S,"Actinopterygii","Serranidae","Kelp bass",2
"266","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",22M 4.01S,"Actinopterygii","Serranidae","Kelp bass",1
"267","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",24M 25.96S,"Actinopterygii","Serranidae","Kelp bass",1
"268","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",26M 16.78S,"Actinopterygii","Serranidae","Kelp bass",2
"269","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",27M 18.42S,"Actinopterygii","Serranidae","Kelp bass",1
"270","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",30M 4.75S,"Actinopterygii","Serranidae","Kelp bass",1
"271","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",31M 57.78S,"Actinopterygii","Serranidae","Kelp bass",2
"272","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",32M 46.18S,"Actinopterygii","Serranidae","Kelp bass",1
"273","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",33M 36.76S,"Actinopterygii","Serranidae","Kelp bass",1
"274","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",33M 47.34S,"Actinopterygii","Serranidae","Kelp bass",1
"275","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",34M 5.94S,"Actinopterygii","Serranidae","Kelp bass",2
"276","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",35M 23.84S,"Actinopterygii","Serranidae","Kelp bass",1
"277","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",36M 47.51S,"Actinopterygii","Serranidae","Kelp bass",1
"278","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",38M 3.68S,"Actinopterygii","Serranidae","Kelp bass",2
"279","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",39M 35.31S,"Actinopterygii","Serranidae","Kelp bass",2
"280","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 2.37S,"Actinopterygii","Serranidae","Kelp bass",1
"281","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 8.04S,"Actinopterygii","Serranidae","Kelp bass",1
"282","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 12.98S,"Actinopterygii","Serranidae","Kelp bass",1
"283","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 37.69S,"Actinopterygii","Serranidae","Kelp bass",2
"284","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 53.35S,"Actinopterygii","Serranidae","Kelp bass",2
"285","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",43M 42.85S,"Actinopterygii","Serranidae","Kelp bass",1
"286","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",44M 36.91S,"Actinopterygii","Serranidae","Kelp bass",1
"287","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",45M 7.3S,"Actinopterygii","Serranidae","Kelp bass",1
"288","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",45M 22.12S,"Actinopterygii","Serranidae","Kelp bass",2
"289","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",46M 22.48S,"Actinopterygii","Serranidae","Kelp bass",3
"290","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",46M 33.09S,"Actinopterygii","Serranidae","Kelp bass",1
"291","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",47M 3.27S,"Actinopterygii","Serranidae","Kelp bass",2
"292","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",47M 57.27S,"Actinopterygii","Serranidae","Kelp bass",3
"293","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",47M 59.48S,"Actinopterygii","Serranidae","Kelp bass",4
"294","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",48M 7.85S,"Actinopterygii","Serranidae","Kelp bass",5
"295","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",50M 18.18S,"Actinopterygii","Serranidae","Kelp bass",1
"296","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",51M 7.65S,"Actinopterygii","Serranidae","Kelp bass",1
"297","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",52M 50.42S,"Actinopterygii","Serranidae","Kelp bass",2
"298","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",53M 21.72S,"Actinopterygii","Serranidae","Kelp bass",3
"299","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",54M 48.52S,"Actinopterygii","Serranidae","Kelp bass",1
"300","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",55M 5.4S,"Actinopterygii","Serranidae","Kelp bass",1
"301","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",55M 26.81S,"Actinopterygii","Serranidae","Kelp bass",1
"302","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",58M 20.3S,"Actinopterygii","Serranidae","Kelp bass",2
"303","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",58M 36.81S,"Actinopterygii","Serranidae","Kelp bass",1
"304","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",59M 3.61S,"Actinopterygii","Serranidae","Kelp bass",1
"305","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",2M 6.08S,"Elasmobranchii","Triakidae","Leopard shark",1
"306","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",14M 58.23S,"Elasmobranchii","Triakidae","Leopard shark",1
"307","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",15M 40.12S,"Elasmobranchii","Triakidae","Leopard shark",1
"308","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",32M 46.18S,"Elasmobranchii","Triakidae","Leopard shark",1
"309","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 8.04S,"Elasmobranchii","Triakidae","Leopard shark",1
"310","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 12.98S,"Elasmobranchii","Triakidae","Leopard shark",1
"311","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 37.69S,"Elasmobranchii","Triakidae","Leopard shark",1
"312","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",43M 42.85S,"Elasmobranchii","Triakidae","Leopard shark",1
"313","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",45M 0.61S,"Elasmobranchii","Triakidae","Leopard shark",1
"314","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",46M 24.78S,"Elasmobranchii","Triakidae","Leopard shark",1
"315","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",46M 33.09S,"Elasmobranchii","Triakidae","Leopard shark",2
"316","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",47M 3.27S,"Elasmobranchii","Triakidae","Leopard shark",1
"317","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",47M 57.27S,"Elasmobranchii","Triakidae","Leopard shark",2
"318","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",47M 59.48S,"Elasmobranchii","Triakidae","Leopard shark",2
"319","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",51M 7.65S,"Elasmobranchii","Triakidae","Leopard shark",1
"320","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",56M 35.44S,"Elasmobranchii","Triakidae","Leopard shark",1
"321","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",58M 20.3S,"Elasmobranchii","Triakidae","Leopard shark",1
"322","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Invertebrate","Nassariidae","Nassa mud snail",0
"323","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Kyphosidae","Opaleye",0
"324","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"325","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"326","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Pile perch",0
"327","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Invertebrate","Olividae","Purple olive shell",0
"328","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Sciaenidae","Queenfish",0
"329","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"330","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Labridae","Rock wrasse",0
"331","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Elasmobranchii","Urotrygonidae","Round stingray",0
"332","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"333","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",4M 1.76S,"Actinopterygii","Haemulidae","Sargo",1
"334","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",5M 5.72S,"Actinopterygii","Haemulidae","Sargo",1
"335","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",6M 39.83S,"Actinopterygii","Haemulidae","Sargo",2
"336","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",43M 42.85S,"Actinopterygii","Haemulidae","Sargo",1
"337","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Invertebrate","Epialtidae","Sheep crab",0
"338","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Shiner perch",0
"339","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"340","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Silver surfperch",0
"341","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"342","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"343","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"344","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"345","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",59M 3.61S,"Actinopterygii","Atherinopsidae","Topsmelt",28
"346","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"347","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"348","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Sciaenidae","White seabass",0
"349","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",NA,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"350","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",1M 55.32S,"Actinopterygii","Kyphosidae","Zebra perch",1
"351","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",2M 57.74S,"Actinopterygii","Kyphosidae","Zebra perch",5
"352","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",2M 58.06S,"Actinopterygii","Kyphosidae","Zebra perch",3
"353","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",4M 1.76S,"Actinopterygii","Kyphosidae","Zebra perch",2
"354","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 24.8S,"Actinopterygii","Kyphosidae","Zebra perch",4
"355","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 27.96S,"Actinopterygii","Kyphosidae","Zebra perch",6
"356","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 31.51S,"Actinopterygii","Kyphosidae","Zebra perch",8
"357","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",13M 37.68S,"Actinopterygii","Kyphosidae","Zebra perch",10
"358","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",24M 25.96S,"Actinopterygii","Kyphosidae","Zebra perch",17
"359","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",33M 36.76S,"Actinopterygii","Kyphosidae","Zebra perch",1
"360","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",33M 47.34S,"Actinopterygii","Kyphosidae","Zebra perch",11
"361","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",36M 47.51S,"Actinopterygii","Kyphosidae","Zebra perch",1
"362","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",40M 53.35S,"Actinopterygii","Kyphosidae","Zebra perch",3
"363","DUCO_20Aug19_bruv1","Dume Cove","MPA",7,2019-08-20,"1",43M 42.85S,"Actinopterygii","Kyphosidae","Zebra perch",2
"364","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Serranidae","Barred sand bass",0
"365","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Embiotocidae","Barred surfperch",0
"366","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",52M 19.45S,"Elasmobranchii","Myliobatidae","Bat ray",1
"367","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Sciaenidae","Black croaker",0
"368","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",39M 24.48S,"Actinopterygii","Embiotocidae","Black perch",9
"369","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Embiotocidae","Calico surfperch",0
"370","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Sciaenidae","California corbina",0
"371","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Paralichthyidae","California halibut",0
"372","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Muraenidae","California moray",0
"373","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",21M 22.71S,"Actinopterygii","Labridae","California sheephead",1
"374","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",26M 18.18S,"Actinopterygii","Labridae","California sheephead",1
"375","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Invertebrate","Palinuridae","California spiny lobster ",0
"376","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Invertebrate","Cancridae","Crab",0
"377","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"378","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Embiotocidae","Dwarf perch",0
"379","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"380","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Actinopterygii","Kyphosidae","Halfmoon",0
"381","DUCO_20Aug19_bruv3","Dume Cove","MPA",7,2019-08-20,"3",NA,"Mammalia","Phocidae","Harbor seal",0
